smiles,similarity_score,prediction,final_score
OCC1OC(Oc2cc(O)cc(C=Cc3ccc(O)cc3)c2)C(O)C(O)C1O,0.1,0.963168,0.09631680000000001
CC(=O)OC1CCC2(C)C(CCC3(C)C2C2OC2C24OC(=O)C5(CCC(C)C(C)C52)CCC34C)C1(C)C,0.1038961038961039,0.9269608,0.0963076155844156
CC1(C)C(O)CC(O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0.0945945945945946,1.0180643,0.09630337972972974
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,0.09433962264150944,1.020424,0.09626641509433963
CSCCC(N)C(=O)O,0.09523809523809523,1.0107207,0.09625911428571428
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,0.09722222222222222,0.9899142,0.09624165833333333
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0.09523809523809523,1.0092429,0.09611837142857142
Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+],0.09259259259259259,1.037678,0.0960812962962963
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.1,0.96078086,0.09607808600000001
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0.09375,1.0248314,0.09607794375
O=C(O)C(O)C(O)C(O)C(O)C(=O)O,0.08823529411764706,1.088401,0.09603538235294118
O=C(OC1CN2CCC1CC2)c1ccccc1,0.09615384615384616,0.99850947,0.09601052596153847
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-],0.1,0.9598903,0.09598903
CC(C)=CCCC(C)=CCCC(C)=CCO,0.0975609756097561,0.98334944,0.09593653073170733
C[N+](C)(C)CC(O)CC(=O)O.[Cl-],0.0975609756097561,0.9825398,0.09585754146341463
O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(=O)c2c(O)c(O)cc(C3Oc4cc(O)cc(O)c4CC3O)c2c1)c1cc(O)c(O)c(O)c1,0.1038961038961039,0.9219391,0.09578588051948053
CCC(=O)c1ccc(O)cc1,0.0975609756097561,0.9811601,0.09572293658536586
COc1ccc(C(=O)O)cc1,0.0975609756097561,0.98070633,0.09567866634146341
CC(O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1.[Gd+3],0.10869565217391304,0.8801418,0.09566758695652174
CC(C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C,0.09090909090909091,1.0514929,0.09559026363636364
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1.Cl.Cl,0.10294117647058823,0.928469,0.09557769117647058
NC(=O)NC(CCC(=O)O)C(=O)O,0.09090909090909091,1.0511436,0.0955585090909091
CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,0.09302325581395349,1.0270212,0.09553685581395349
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-],0.09523809523809523,1.0024406,0.09547053333333332
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.08571428571428572,1.1134074,0.09543492
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,0.0945945945945946,1.0082395,0.09537400675675675
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],0.1038961038961039,0.91748947,0.0953235812987013
CC(=O)OC1CCC2(C)C(=CC=C3C2CCC2(C)C3CCC2C(C)C=CC(C)C(C)C)C1(C)C,0.0958904109589041,0.993385,0.09525609589041095
COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)C=CC(C)(C)O4,0.1,0.9522464,0.09522464000000001
NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,0.11864406779661017,0.8015865,0.09510348305084745
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0.09615384615384616,0.9890314,0.09509917307692309
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O,0.09803921568627451,0.9695033,0.0950493431372549
O=C(O)CCCCC(=O)O,0.09090909090909091,1.045139,0.09501263636363637
CCC(=O)c1c(O)cc(O)cc1O,0.09523809523809523,0.9975942,0.09500897142857143
CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0.10606060606060606,0.8956402,0.09499214242424242
COc1ccc(C2COc3c(ccc(O)c3OC)C2)c(OC)c1O,0.1,0.9494581,0.09494581
CC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,0.09375,1.0127383,0.09494421562500001
COc1ccc2cc(CCC(C)=O)ccc2c1,0.1,0.9494233,0.09494233
CC(C)c1cc2c(c(O)c1O)C1(C(=O)O)CCCC(C)(C)C1CC2,0.0967741935483871,0.981058,0.09494109677419355
N#CC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)c1ccccc1,0.09523809523809523,0.99627835,0.09488365238095238
O=C([O-])C=CC(=O)[O-].[Fe+2],0.09090909090909091,1.0433006,0.0948455090909091
CC(C)(O)CCC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,0.0945945945945946,1.0026515,0.09484541216216218
NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+],0.10526315789473684,0.9001873,0.09475655789473685
CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C.O.O.O,0.10576923076923077,0.8952955,0.09469471634615385
C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C12,0.10294117647058823,0.919881,0.09469363235294116
O=C1CCO1,0.09090909090909091,1.0414512,0.09467738181818182
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,0.09375,1.0097771,0.094666603125
C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],0.10526315789473684,0.89817476,0.09454471157894737
CC12CC(OC1=O)C1(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C1C2,0.09859154929577464,0.9583548,0.09448568450704224
CC(C)(C)N.CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,0.09859154929577464,0.95826024,0.09447636169014084
Cc1cc(O)cc(O)c1C(=O)O,0.09302325581395349,1.0154109,0.09445682790697674
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0.1,0.94398355,0.094398355
O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,0.1,0.9439289,0.09439289000000001
CC1CCC2C(C)(CO)C(O)CCC2(C)C12CCC(CO)(CCO)O2,0.09836065573770492,0.9589724,0.09432515409836065
CC1(C)C(=O)C=CC2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0.09333333333333334,1.010098,0.09427581333333333
CC12CCC(CC1=O)C2(C)C,0.09302325581395349,1.0118437,0.09412499534883721
O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],0.08823529411764706,1.066688,0.09411952941176471
O=C(O)CCCCCCCCCCCCC1C=CCC1,0.10416666666666667,0.90282464,0.09404423333333334
COC1C(OC(N)=O)C(O)C(Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+],0.10416666666666667,0.902507,0.09401114583333334
CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,0.10294117647058823,0.9126121,0.09394536323529412
C=CC(C)(O)CCC=C(C)C,0.09302325581395349,1.0098351,0.09393814883720931
COc1ccc2c(c1)OCC(Cc1ccc(OC)c(OC)c1)C2=O,0.09836065573770492,0.954654,0.09390039344262295
Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(C)c(O)c3c(c1O2)C(O)OC3=O,0.09375,1.0015103,0.09389159062500001
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.09433962264150944,0.994414,0.09381264150943397
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)[O-].[Na+],0.10606060606060606,0.8841065,0.09376887121212121
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,0.09803921568627451,0.9561358,0.09373880392156862
CC(C)CC(CN)CC(=O)O,0.09302325581395349,1.0075499,0.09372557209302326
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1.Cl,0.09433962264150944,0.9931572,0.09369407547169811
COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)C)O4,0.1,0.93663657,0.09366365700000001
NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1,0.11475409836065574,0.815952,0.09363383606557378
O=C(O)C1CC(C2CCCCN2)CN2CCCCC12,0.08771929824561403,1.0655745,0.09347144736842106
CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.09259259259259259,1.0093982,0.09346279629629628
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],0.09090909090909091,1.0277834,0.09343485454545454
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C.O=C(O)c1ccccc1O,0.0945945945945946,0.9876,0.09342162162162163
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,0.09230769230769231,1.0116912,0.09338688
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],0.0875,1.0668005,0.09334504375
CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,0.09278350515463918,1.0053176,0.09327689072164948
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1.O=C(O)C=CC(=O)O,0.1,0.9321026,0.09321026
C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-],0.10344827586206896,0.9005563,0.09316099655172413
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,0.09259259259259259,1.0060793,0.09315549074074073
CC1(O)CCC(C(C)(C)O)CC1.O,0.09523809523809523,0.97793335,0.09313650952380952
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],0.09090909090909091,1.0240719,0.09309744545454546
CNC(=O)Oc1cccc2ccccc12,0.10416666666666667,0.8927798,0.09299789583333334
CCC(CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)CC2N(C)C1.O=C(O)C=CC(=O)O,0.08860759493670886,1.0491537,0.09296298607594937
CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1.Cl,0.1016949152542373,0.9141324,0.09296261694915255
CCCCCC=CCCC(=O)NC1C(Oc2c3cc4cc2Oc2ccc(cc2Cl)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C2NC(=O)C(NC(=O)C4NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)O3)NC(=O)C(N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3C(C(=O)O)NC2=O)OC(CO)C(O)C1O,0.10344827586206896,0.898519,0.09295024137931034
NC(=O)CN1CCCC1=O,0.08888888888888889,1.0455832,0.0929407288888889
CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2O,0.1,0.9294025,0.09294025
CC(C)=CCCC(C)=CCOc1ccc2ccc(=O)oc2c1,0.09836065573770492,0.94458055,0.09290956229508196
C[N+](C)(C)CCOC(N)=O.[Cl-],0.09523809523809523,0.97534,0.0928895238095238
CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC12,0.09615384615384616,0.96535814,0.09282289807692308
COc1ccc2c(c1)OC1c3ccc(OC)cc3OCC21,0.09433962264150944,0.98370767,0.0928026103773585
Cc1cc2c(cc1C(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C,0.09615384615384616,0.9647505,0.09276447115384616
Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1cc(O)c(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1cc(O)c(O)c(O)c1)C(O)C2,0.1076923076923077,0.86076444,0.09269770892307692
COc1cc(C=CC(=O)N2CCCCCCC2)cc(OC)c1OC,0.09090909090909091,1.019584,0.09268945454545455
CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0.08571428571428572,1.0811248,0.09266784
C1CCN2CC3CC(CN4CCCCC34)C2C1.O=S(=O)(O)O,0.0851063829787234,1.0883892,0.09262886808510637
CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,0.0958904109589041,0.9659661,0.09262688630136987
CCOc1ccc(NC(=O)CC(C)O)cc1,0.09615384615384616,0.9627448,0.09257161538461539
O=C(O)C=CC=Cc1ccc2c(c1)OCO2,0.09615384615384616,0.9614023,0.09244252884615385
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1.O=C(O)C=CC(=O)O,0.09615384615384616,0.96132404,0.09243500384615386
COc1ccc(CNc2nc(N3CCCC3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,0.09302325581395349,0.9931085,0.09238218604651162
COC(=O)CC1C2(C)CC34OC5(C)OC6(C7C(=C(O)C(C)C)C(=O)OC(c8ccoc8)C7(C)C(OC(C)=O)C(OC(C)=O)C6(O5)C13C)C(OC(C)=O)C4(O)C2OC(=O)C(C)C,0.0970873786407767,0.95130324,0.09235953786407766
CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21,0.09210526315789473,1.002432,0.09232926315789473
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,0.08955223880597014,1.0302172,0.09225825671641791
CCN(CC)CCNC(=O)COc1ccc(OC)cc1.Cl,0.08928571428571429,1.0328428,0.09221810714285715
CCC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C1CC(OC(=O)CC)C2OC(=O)CC,0.0958904109589041,0.9612748,0.09217703561643835
CC1(C)C(=O)C2CC3(O)C4=CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C2=O)C1CC(=O)O,0.08860759493670886,1.0401614,0.09216619999999999
CCNC(=O)C=Cc1cccc(Br)c1,0.09433962264150944,0.9749066,0.09197232075471698
Cc1occc(=O)c1O,0.09523809523809523,0.96539485,0.09194236666666666
C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,0.09803921568627451,0.9376314,0.09192464705882353
COc1cc(C(=O)O)cc(OC)c1OC,0.09302325581395349,0.98758,0.09186790697674418
CCOC(=O)c1cccc(N)c1.CS(=O)(=O)O,0.09433962264150944,0.973541,0.09184349056603774
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,0.09090909090909091,1.0091121,0.09173746363636365
CCCCCC(CC(=O)O)C(=O)O,0.09090909090909091,1.0088321,0.0917120090909091
CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1.O=C(O)C=CC(=O)O,0.08860759493670886,1.0349572,0.09170506835443039
NC(=O)NCCCC(N)C(=O)O,0.08888888888888889,1.0304421,0.09159485333333332
CCCCOC(=O)CCCCCCC(=O)OCCCC,0.09523809523809523,0.9617088,0.09159131428571428
CC1(C)SC2C(NC(=O)C(C(=O)[O-])c3ccsc3)C(=O)N2C1C(=O)[O-].[Na+].[Na+],0.10144927536231885,0.90245664,0.09155357217391305
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0.08771929824561403,1.0425051,0.09144781578947368
CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,0.09230769230769231,0.98997974,0.09138274523076924
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0.08823529411764706,1.0350105,0.09132445588235295
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,0.109375,0.83476764,0.091302710625
Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,0.08928571428571429,1.0225129,0.09129579464285714
COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,0.0967741935483871,0.9424068,0.09120065806451612
CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],0.09836065573770492,0.9270489,0.09118513770491803
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,0.08823529411764706,1.0330559,0.09115199117647059
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,0.09411764705882353,0.96820635,0.09112530352941177
NC(=O)Nc1ccc([As](=O)(O)O)cc1,0.08888888888888889,1.0247751,0.09109112000000001
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CCC2C)c1,0.08974358974358974,1.0148368,0.09107509743589745
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)[O-])C21.[Na+],0.08974358974358974,1.0144049,0.09103633717948717
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O.Cl,0.09090909090909091,0.99969167,0.09088106090909091
CC(C)c1ccc2c(c1O)CCC1C3=C(CCC21C)C(=O)OC3,0.08955223880597014,1.0147988,0.09087750447761192
COc1cc(C(=O)O)cc(OC)c1O,0.09302325581395349,0.9769263,0.09087686511627907
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)[O-])c5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c45)ccc3C)c2)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],0.06666666666666667,1.362272,0.09081813333333333
CC1(C)C(=O)C2OC2C2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0.08974358974358974,1.0118952,0.0908111076923077
CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,0.0967741935483871,0.9375953,0.09073502903225807
Cc1cccc(C(=O)O)c1O,0.09302325581395349,0.97524226,0.09072021023255813
NC(=O)NS(=O)(=O)c1ccc(N)cc1,0.08888888888888889,1.0205396,0.09071463111111111
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,0.11594202898550725,0.7821543,0.09068455652173912
CS(=O)(=O)O.Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,0.09375,0.9670989,0.090665521875
CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,0.09615384615384616,0.94236934,0.09061243653846154
COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],0.10606060606060606,0.8542643,0.0906037893939394
CC(=O)O.Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,0.08771929824561403,1.0315998,0.09049121052631579
COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,0.08955223880597014,1.0104685,0.09048971641791044
CC1=CC(=O)C2=C(C)CCC3C(C)C(=O)OC3C12,0.08928571428571429,1.01323,0.0904669642857143
COc1ccc2c(c1)OCC(=Cc1ccc(OC)c(O)c1)C2=O,0.09375,0.9643479,0.090407615625
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],0.10666666666666667,0.84749997,0.09039999680000001
O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.09836065573770492,0.9184621,0.0903405344262295
CC(=O)O.Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,0.09333333333333334,0.96770155,0.09031881133333335
COC1C(O)C(C)OC(OC2CCC3(C=O)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C1O,0.09090909090909091,0.99336296,0.09030572363636365
NCC1(CC(=O)O)CCCCC1,0.09302325581395349,0.9707815,0.09030525581395349
C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,0.08974358974358974,1.0062451,0.09030404743589743
CC1=CC(=O)C2C(C)(C)CCCC2(C)C1(O)CCc1ccoc1,0.09090909090909091,0.99321896,0.09029263272727273
O=C(O)CCCCCCC(=O)O,0.08823529411764706,1.0230002,0.09026472352941177
CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,0.08695652173913043,1.0379735,0.09025856521739131
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCO,0.0975609756097561,0.9226447,0.09001411707317074
CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-].[Gd],0.1111111111111111,0.8097348,0.08997053333333332
NC1CC1c1ccccc1.O=S(=O)(O)O,0.08888888888888889,1.011762,0.08993440000000001
Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1,0.09210526315789473,0.9759122,0.08988665
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0.09230769230769231,0.973705,0.08988046153846155
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,0.0875,1.0271393,0.08987468874999999
CC(=O)O.N=C(N)NN=Cc1c(Cl)cccc1Cl,0.11320754716981132,0.7938837,0.08987362641509433
CCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C,0.0963855421686747,0.9323644,0.08986644819277109
CC(CCC(=O)O)C1CCC2C3CCC4CCCCC4(C)C3CCC12C,0.09523809523809523,0.9434194,0.08984946666666667
COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2C)c(OC)c1C,0.08771929824561403,1.0238708,0.08981322807017544
CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)[O-])O3)O2)O1.[Na+],0.09574468085106383,0.9371878,0.08973074680851063
O=C(O)CCNC(=O)c1ccccc1,0.08888888888888889,1.0093515,0.08972013333333333
COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC,0.08928571428571429,1.0048287,0.08971684821428572
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,0.13043478260869565,0.6875403,0.08967916956521739
CC1C(=O)OC2C1CCC1(C)CCC(=O)C(C)C21,0.09259259259259259,0.96795905,0.08962583796296296
CC1=CC2C(CC1=O)C2(C)C,0.08888888888888889,1.0075915,0.0895636888888889
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1.Cl,0.08771929824561403,1.0195738,0.08943629824561404
CNC1C(OC2OC(CO)C(N)C(O)C2O)OC2CC(N)C(OC3C(N)CC(N)C(O)C3O)OC2C1O.O=S(=O)(O)O,0.12162162162162163,0.7348249,0.08937059594594596
COc1cc2c(cc1OC)-c1c(oc3cc4c(cc3c1=O)CCO4)CO2,0.09375,0.9528277,0.089327596875
CN1CCOC(c2ccccc2)c2ccccc2C1,0.09433962264150944,0.9463962,0.0892826603773585
O=C(O)CCCCCCCC(=O)O,0.08823529411764706,1.0117816,0.08927484705882353
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,0.08450704225352113,1.0561743,0.08925416619718309
CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1,0.1016949152542373,0.87764335,0.08925186610169493
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,0.08641975308641975,1.0318297,0.08917046790123456
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,0.09433962264150944,0.94502765,0.08915355188679246
CCOC(=O)Nc1nc2ccccc2[nH]1,0.09090909090909091,0.98052114,0.08913828545454545
Cc1ccc2c(Br)cc(Br)c(OC(=O)c3ccccc3)c2n1,0.10344827586206896,0.86122036,0.08909176137931034
CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C([O-])c1ccccc1,0.0967741935483871,0.9201994,0.08905155483870968
CCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(=O)C(O)=C1O,0.1016949152542373,0.87495553,0.08897852847457628
COc1cc(OC)c2c(c1Cl)OC1(C2=O)C(O)=CC(=O)CC1C,0.09375,0.9487778,0.08894791875
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(C(C)O)C(O)C(O)C3N)C2O)OCC1(C)O,0.13432835820895522,0.66171896,0.0888876214925373
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)[O-].[K+],0.08695652173913043,1.0221832,0.08888549565217391
Cl.NC(Cc1ccccc1)C(=O)O,0.09090909090909091,0.9755865,0.08868968181818182
CC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O,0.08928571428571429,0.99220175,0.08858944196428571
CCCNC(C)C(=O)Nc1ccccc1C.Cl,0.09259259259259259,0.9563098,0.0885472037037037
CNC(Cc1c[nH]c2ccccc12)C(=O)O,0.09090909090909091,0.973113,0.08846481818181819
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,0.0847457627118644,1.0425992,0.08835586440677966
CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,0.08571428571428572,1.0304865,0.08832741428571429
CCCNC(C)(C)COC(=O)c1ccccc1.Cl,0.09259259259259259,0.9533354,0.08827179629629629
CC(C)(S)C(N)C(=O)O.NCCO,0.08888888888888889,0.99300194,0.0882668391111111
C#CCCCCCCCCCCCC(O)CC(O)COC(C)=O,0.09433962264150944,0.9349784,0.08820550943396227
CCOC(=O)c1ccc(O)cc1,0.09090909090909091,0.9690165,0.08809240909090908
